District,Result,Male,Female,Median age (years),White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Two or more races,Born in United States,Foreign born,Employed,Unemployed,Public transportation (excluding taxicab),"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,Median (dollars),With private health insurance,With public coverage,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree
Arkansas4,0.0,0.4989040239025267,0.5010959760974734,41.0,0.6941661065898308,0.1922902373616721,0.005509825189483421,0.00703367780831398,0.0006321659335759963,0.07562567791478403,0.9593843369244794,0.034533561356694636,0.4040432002235871,0.018340797327601695,0.0008570839183640877,0.012640656920220658,0.028685693752204262,0.0673529548766611,0.006559886077044392,0.05384722878417855,0.023745483340764057,0.004933556033192039,0.017177612009821864,0.09164409723377497,0.03540794665850396,0.01738256685986545,0.01821170238958723,136600,0.54081729073644,0.5055650565289432,0.024284487978865694,0.059289179315530655,0.26670748018658874,0.14933356401844594,0.05312323243077783,0.0823785409610253,0.049185171383511785
Arizona1,0.0,0.4934854072120845,0.5065145927879154,43.9,0.7129563842508969,0.03611671228215892,0.017538614723379982,0.04024712422257692,0.002169029165561721,0.13988111618691176,0.8701321931962033,0.117751764994321,0.540880070449667,0.01746106004733337,0.003469946312150066,0.0030621588219694883,0.029447010142150214,0.032081367363991614,0.011506862337948254,0.06013114245543108,0.024397200026018345,0.010217203128205385,0.07301397485227085,0.10968607868547325,0.049935204319044926,0.02746436237547471,0.01654166187161949,656400,0.7188880660865911,0.3092255039803061,0.023706713232829146,0.02646365687809906,0.11050540631144957,0.13740937360839392,0.05649607973621403,0.241565303538995,0.15266888156150085
Arizona2,0.0,0.5055904936014626,0.4944095063985375,41.9,0.5916270566727605,0.021768433881779403,0.19075441803778184,0.012526508226691041,0.002745886654478976,0.12226081657525899,0.9289116392443632,0.0608714198659354,0.3968897014015844,0.022248628884826326,0.002303473491773309,0.01087020109689214,0.035673369896404634,0.024844606946983545,0.005271176112126752,0.05058988421694089,0.020710542352224255,0.004925045703839123,0.018831200487507617,0.09564411943936624,0.04562583790371724,0.018099939061547835,0.02848750761730652,353500,0.5608543570993296,0.4615295551492992,0.024157221206581352,0.04221450335161487,0.20054722730042657,0.1829872029250457,0.07102376599634369,0.1092260816575259,0.07024131627056673
Arizona3,0.0,0.5051808849116681,0.49481911508833193,31.0,0.2702490393239523,0.09544371917244748,0.03214747170660852,0.025820002418903854,0.0028176637460198854,0.3652664566291737,0.7215254900974627,0.2638700785185771,0.4786304214281352,0.024775802339630865,0.009214586708722064,0.0032942596537614555,0.05030481780983823,0.03404427552033376,0.00981691771775224,0.06429015350459652,0.04046155559467314,0.0067346115204487186,0.032461210721252465,0.08798702892745563,0.04687883566901253,0.01923986545146685,0.01430146966371249,357000,0.44500406543494164,0.4002890709852483,0.08497896631377015,0.07642179456321423,0.1703387303628715,0.1168402409803027,0.03982210279383395,0.07390948749175237,0.04823078737715381
Arizona4,0.0,0.513185877551939,0.48681412244806105,34.6,0.6137106120902739,0.05452763264331429,0.022938538419895155,0.058937303162035076,0.0032206723153458284,0.1765843619855645,0.8529905617797715,0.13356913255642117,0.546389058716007,0.02073182776904679,0.007946658865038076,0.0023229849231026977,0.038401766368729474,0.05097064012112529,0.009089397411709695,0.06500481975612409,0.03402960367976815,0.007534072737683991,0.05102815212675646,0.11053932508411131,0.054421360458995816,0.026536789554819567,0.020994382577363024,432700,0.6966291713395171,0.31024476359440034,0.02728319536703287,0.029287363737180137,0.1452065618697903,0.14951746177014452,0.06357702170328056,0.16132617683941522,0.0967564479085009
Arizona5,0.0,0.49671970665249715,0.5032802933475029,38.3,0.6943415238943221,0.04786164605862163,0.017143452098861173,0.061724804809979945,0.0005636695245070585,0.1321799051216138,0.8843244821660228,0.1033166745652205,0.4983365166898836,0.014416057520620012,0.0009633842191681147,0.0027250010770755247,0.03444966227698553,0.05390882675359863,0.011090287650970086,0.056649385588250785,0.0290965969200427,0.006245841291724709,0.05380829970464195,0.1048652698193864,0.04305908596977487,0.023377325884757705,0.018432352476555655,523100,0.7708856911713317,0.2701496895628988,0.017334932192111976,0.019404113949803493,0.1428417560639352,0.15560270752851857,0.061879185635163404,0.17146922675551343,0.09802464348800138
Arizona6,0.0,0.4964162080736818,0.5035837919263182,44.1,0.6726942501230011,0.03344745985229743,0.015030804041773595,0.03066870888631152,0.0016050227473082036,0.17278088846672898,0.8864683555030526,0.09256010614145702,0.42335036166765533,0.01991796550402647,0.0038462365441798638,0.014139124737713482,0.019409518581711343,0.0381866404938765,0.006518744869682018,0.05504633570397765,0.018849215132493425,0.005549913171937271,0.028306074928886996,0.1092490542507807,0.034461824110249506,0.0168508416567275,0.028403464015997106,339600,0.6726853965696276,0.43213182182097354,0.01605781623311659,0.03048657864548222,0.14369949522097836,0.1743327898937953,0.06888443962698715,0.16707287612740515,0.12403448838477037
Arizona7,0.0,0.5012359824864655,0.49876401751353444,34.0,0.3557028783977251,0.041154843149835425,0.03650043366730418,0.022288168549980922,0.001799688642823757,0.3383341041611206,0.7924175081366291,0.18895381289862737,0.43917310011396804,0.02479816375326477,0.00297126509401441,0.012537708200176412,0.040984320504060034,0.029981316115862165,0.006527705022812004,0.049190262788891735,0.03375734995540649,0.004785675116329567,0.02268564579624875,0.0980382535046084,0.048678694851565556,0.021737343600677674,0.02743329068222553,254800,0.4948297288444576,0.44981175035975374,0.05579034792753646,0.06681298082172286,0.16911184690746756,0.1396838093041572,0.06009144430227409,0.08773942176874922,0.054954909641399464
Arizona8,0.0,0.48769439309919904,0.512305606900801,42.6,0.6741133703019101,0.03777449168207024,0.016377079482439928,0.050303142329020334,0.0012630930375847197,0.1475723967960567,0.8610449784349969,0.1222365988909427,0.4625619223659889,0.01964510166358595,0.0027356746765249537,0.00215033887861984,0.03898706099815157,0.02663339494762785,0.011537892791127541,0.05797412199630314,0.02629328404189772,0.00544916820702403,0.05368576709796673,0.10332963647566236,0.04208256315465188,0.02093037584719655,0.018481823783117683,427700,0.6802563154651879,0.37480961182994454,0.022674060382008625,0.031955637707948244,0.18187800369685767,0.18129266789895257,0.07566851509550215,0.144664202094886,0.08174861367837338
Arizona9,0.0,0.49892361229372173,0.5010763877062783,41.5,0.6260230968255664,0.04706039868038273,0.019882343131025687,0.024043436031564645,0.0022913610637740633,0.15130734421739625,0.892505687296746,0.09241548917798743,0.42565290871316175,0.02407749521703335,0.0013929032402029927,0.007652746638417117,0.03746510401557797,0.02550445764270505,0.007301584691688032,0.05575606106694509,0.027902694081570575,0.00652174678992177,0.04063848053752441,0.08455956188142941,0.04103662067110689,0.020127804157334644,0.027666628692632294,393400,0.6287067257495663,0.39208699420641513,0.022137296099988372,0.05053913341687621,0.20347309735407107,0.1819782279593028,0.08371982679142508,0.1107181907760679,0.053588017743661176
