District,Result,Male,Female,Median age (years),White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Two or more races,Born in United States,Foreign born,Employed,Unemployed,Public transportation (excluding taxicab),"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,Median (dollars),With private health insurance,With public coverage,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree
Florida9,0.54,0.49968478522798915,0.5003152147720109,38.5,0.3610633082703107,0.11502418269312686,0.005078731,0.041799426,0.001279115,0.24939451988773972,0.5922264872903944,0.2612534107698786,0.5172138908699684,0.01846258,0.005302667,0.000938342,0.037385202,0.028400972662725062,0.010563954521445557,0.067314784,0.042859472629864837,0.00913636,0.038098391,0.094118993,0.087378995,0.022713719,0.013052812470334517,352000,0.648512405,0.3295527844782891,0.030563662430537132,0.035383162419583725,0.18565784957805034,0.1225820349486772,0.080928654,0.1665210268942704,0.074428415
Florida10,0.59,0.48982173033192167,0.5101782696680783,34.9,0.398980087,0.256782905,0.004272891,0.048782937,0.001374314,0.19296726680992218,0.7001270001877621,0.2260459912794943,0.5261810756681201,0.023703659274403856,0.010643763169423988,0.001101798,0.033927566,0.021982506832453633,0.012329710220516137,0.062039722,0.035016324870131225,0.013734014144743704,0.039757318,0.1085551707591847,0.07628617,0.022883504,0.017461873865604074,350600,0.6339682473452527,0.29840480462311975,0.032528477249494085,0.045254574,0.1577292783677216,0.10454566791145975,0.069724929,0.17270069680595831,0.091634417
Florida11,0.37,0.489270021,0.510729979,44.9,0.5968397324131692,0.13022242972927625,0.0051358,0.036761577,7.659928361431896e-05,0.16931359746711702,0.7965292013491201,0.15347821540691242,0.4257376024667401,0.015778236562905033,0.00119276,0.002141132,0.038450409,0.020042263,0.00824719,0.051499036,0.018620921088147536,0.004858583,0.029090706,0.085163813,0.070234248,0.018926102,0.01749017,369400,0.6698911317483361,0.3947744698235298,0.02135661,0.041770927,0.18804151437999567,0.14059494541997078,0.079924665,0.1714219015589778,0.093504624
Florida12,0.3,0.493941018,0.5060589820314709,47,0.7833268823287134,0.049855101,0.003086558,0.020045256278564304,0.00120336,0.10313295520521638,0.8793935063195034,0.092650073,0.41263230762359876,0.019653233690123513,0.001302607,0.002429051,0.034547610895250574,0.021377636848138388,0.007855339,0.052271746,0.023374967124687996,0.007542713,0.036399794,0.097173219,0.036544941171800176,0.022381264297659277,0.016508368937916525,276900,0.5965306,0.44051553451535586,0.018684342419325223,0.046083744,0.25896937757730043,0.1626633220688868,0.082849508,0.12058912559113533,0.056077839
Florida13,0.47,0.4826926526758789,0.5173073473241211,51.5,0.7674942679846483,0.067777235,0.002254833,0.033344551,0.000560435,0.099782242,0.8509846234023357,0.12721080329399378,0.4686189345718764,0.019070490367202528,0.00612026,0.002085917,0.033846061179033986,0.032286534,0.009342759,0.056187499,0.020936423405740263,0.008677571,0.044122442,0.10444380137044598,0.043022523,0.025630718102693097,0.017666784951544664,353900,0.6523851861939287,0.39227673947515557,0.020543595397627058,0.031461595,0.21797109571516304,0.15611770698435104,0.080261309,0.1735383197174781,0.10406144877588246
Florida14,0.57,0.4953353235611867,0.5046646764388133,39,0.5031994937064904,0.1751468698659473,0.004010714,0.039374548522990965,0.001321989,0.21369549513843164,0.7538608076404293,0.20025826083065376,0.526480046,0.023021012459167302,0.004803396,0.001897322,0.034543025,0.030371217981090704,0.009308897,0.062630808,0.024181907678145636,0.009945599,0.059913956,0.11180904040759185,0.048611848,0.027334735,0.014780957738555657,380600,0.631024541,0.3348211032340137,0.027293823,0.043536128,0.17382871681444215,0.1157098017656347,0.064234071,0.18951614449821327,0.11469465770851046
Florida15,0.41,0.49692907214326676,0.5030709278567332,38.9,0.5389939975373885,0.13363885692765376,0.009098457,0.046338424,0.000424293,0.18835920868736938,0.7704904803070561,0.17636895642253717,0.4892551150543327,0.022487531042476992,0.001563893,0.004648882,0.043825680366726134,0.023770192,0.011035287241496104,0.057093703,0.03266445,0.008192402,0.041825267,0.11088721263928611,0.046080425,0.023109909015432285,0.016961939569422043,326700,0.6177144177709086,0.3506824759638605,0.029881479,0.043195965914718325,0.18818802417614397,0.1267596850694092,0.066757068,0.1463676480837728,0.086839457
Florida16,0.38,0.48095364508140387,0.5190463549185962,43.4,0.6415612374403153,0.13002432842279818,0.004058374,0.032577298,7.515506793654488e-05,0.13873504323234673,0.8236365113017464,0.14093151070171803,0.4668499480581506,0.017107475383684803,0.000720034,0.005940887,0.034606484427748704,0.028481346390920297,0.008812538,0.067308636,0.020272473486625427,0.006321511,0.047387694691021755,0.096388799,0.04675615,0.020913716,0.01792812,385200,0.6603560653170271,0.3619346853972491,0.024375697760257758,0.033580981,0.19118237104541913,0.14597053678901184,0.073150125,0.1639398710969367,0.097303994
Florida17,0.36,0.48525862161354355,0.5147413783864564,55.1,0.7648678997688677,0.056326724,0.002898382,0.016626993530440747,0.000427493,0.13136670481162305,0.8223830317262042,0.15553496812851952,0.4084169763711643,0.017228342218607515,0.002012434,0.002408967,0.046974263466935944,0.022858394887226283,0.011254151389829943,0.055584862,0.016810375110594574,0.005719362,0.029288658,0.077020264,0.046929013,0.023002480414490004,0.013040336,365600,0.6283200699231584,0.46651916754288925,0.023098934,0.038375572620891925,0.23386867259124128,0.1547359483864207,0.072764382,0.1563316062916553,0.10703411254627705
Florida18,0.25,0.5020625098207614,0.49793749017923866,40.2,0.5660129088285496,0.1336271265321887,0.009269599,0.014271440446303376,0.000151135,0.1471764786318225,0.8047038898011618,0.1302793714232937,0.4257430492999221,0.018367672512543586,0.00375438,0.017279742063325467,0.041556064402603836,0.025280289027255837,0.006941404,0.06003169,0.029502467,0.005887059,0.024169568,0.078899547,0.051850022,0.018684335840651174,0.021106090611292167,235400,0.5424154934730171,0.4210842600333696,0.04870138,0.057762269804352444,0.24582790067806734,0.1448686746800081,0.061942466,0.088596162,0.044209319
Florida19,0.32,0.4895156585776896,0.5104843414223105,54.6,0.730377541,0.057322959,0.005199166,0.017836219,0.000209413,0.15813393431424852,0.8104155344259353,0.17030479504988508,0.4204518824696726,0.015333240261067705,0.001200383,0.002479296,0.041451229301808425,0.019505287668091006,0.009945852,0.05535473,0.020677001012160887,0.004158336,0.036776840961104104,0.086895009,0.049468740183784485,0.021171862924496788,0.00975389,424600,0.637187689,0.4487612247645355,0.023511550101963992,0.035014285,0.19864156042301345,0.1468356260688768,0.080645041,0.1817801068004248,0.1248024291861329
Florida20,0.72,0.48672577880546314,0.5132742211945368,39.8,0.2343842254341725,0.48794694993328425,0.003346191,0.027575838758593065,0,0.18754925650315893,0.6079403433844778,0.3557158351692083,0.4972208277953635,0.03141622,0.012462708112789914,0.003620597,0.038990342,0.023285483539549557,0.012829449601656318,0.066419225,0.037780876,0.009002073,0.032111989,0.11648333927229125,0.051017383,0.024990441,0.018776644,312900,0.5325567603981616,0.3743481235060486,0.053493538,0.061434401,0.21662327325882325,0.11617381985970188,0.069215303,0.11789698465668055,0.07133252
Florida21,0.36,0.49705486649429476,0.5029451335057052,48,0.6660977321419952,0.1284199504172943,0.003313353,0.026568705960692773,0.000847832,0.1289373136471261,0.8117466207393343,0.16165373052306908,0.44766276828934715,0.020135084,0.001022349,0.004036176,0.039288663,0.022903843464204775,0.010032885983293376,0.054997691668842975,0.030661816,0.00600785,0.035950556,0.08769183,0.045441324,0.02393857,0.018009933869097203,407300,0.6600143822027049,0.39128255334844164,0.028454977640749408,0.035847826,0.18409590775586893,0.14740024977009517,0.07861817,0.17123732738571903,0.10368553227145974
Florida22,0.55,0.48740157178992966,0.5125984282100703,46.7,0.5114771789419438,0.18334785387277455,0.002211884,0.026961006292517225,0.000892918,0.1573843639939945,0.6666369027498033,0.302428608,0.4778511812660805,0.021044790017692522,0.006918835,0.004301311,0.046795255,0.016252374203868374,0.010283858475126507,0.055946384,0.02435879,0.008324542,0.041001496,0.093304777,0.054531748,0.029632105231603666,0.014480570752869773,401600,0.6040178736572753,0.38802240457581955,0.051020030690850274,0.042201833,0.17963459264465584,0.12282462972624425,0.068928129,0.1760578202352965,0.108824959
Florida23,0.52,0.48729359821102186,0.5127064017889781,43.1,0.5403931536983532,0.15413935348578847,0.0026434,0.035655978,0.000595806,0.20670944846345876,0.6719283159903578,0.30278376546590574,0.5099186035771757,0.019583534,0.006180508,0.001161691,0.033259747,0.025220272483534038,0.013111627707305904,0.059985144,0.020595624,0.008454457,0.05270929,0.099282301,0.055348787,0.030046559,0.017292675,476600,0.6826124908450164,0.31372811747518886,0.025385485,0.031088568206091526,0.1473643403793643,0.12538197258513323,0.067877618,0.20021412579825604,0.13253033990844365
Florida24,0.72,0.494572886,0.5054271144778211,39.7,0.24407552108004188,0.39783092261577696,0.003810917,0.015210825681815598,8.84203452688168e-05,0.25921561048564246,0.49652950144819896,0.47810017519859843,0.4949493035634662,0.023708020862148894,0.023123183435585146,0.002173877,0.040708727,0.018425536806231865,0.012247480967520681,0.057638697,0.041404721,0.007950252,0.038648533,0.094707032,0.063820542,0.026715575749078218,0.019431002446717267,389300,0.5024953484582649,0.3929690667737816,0.052051794111962896,0.050097704481522044,0.20792802078636002,0.098061952,0.065822631,0.14256012267691331,0.089688546
Florida25,0.55,0.4957319725658438,0.5042680274341562,41.9,0.4280231101247457,0.15083966960231934,0.001913254,0.039981661938885284,0.00084527,0.31047327305737676,0.562383271,0.403335756,0.5158491381892728,0.023164826,0.007458954,0.001938,0.036329678745301526,0.026827229,0.014587094068522875,0.065886778,0.046950907,0.007942152,0.043905850727140594,0.10165381179001878,0.04822337,0.025708450876658306,0.015405013271650765,446900,0.6653473161049333,0.27911492806739235,0.024798059916488886,0.034587041971758346,0.16419076793235757,0.11518985363414005,0.071620027,0.18858768276196206,0.11317501126592533
Florida26,0.29,0.49072706116562254,0.5092729388343775,42.6,0.30769211458151585,0.059835089,0.011782751517874963,0.011914549633287435,0.000194559,0.5170954707891443,0.43386307807594837,0.5350664576306715,0.5012533373165653,0.017303209723437345,0.008776499,0.005968572,0.057024651,0.03420977,0.015702804036285906,0.055154373249752406,0.041587954,0.009814566,0.03369764,0.089640292,0.048823043,0.026982212275299903,0.016961789843511703,432500,0.5536587784448576,0.3589829202194627,0.065862656,0.06559655,0.21384683552724895,0.09382143,0.063364768,0.13851354319777373,0.078787658
Florida27,0.43,0.4912823557318329,0.5087176442681671,42.2,0.31030361016618985,0.052841235,0.002760333,0.019501232,0.000349845,0.540896797,0.42380327025956144,0.5404581649812686,0.5306094863765688,0.015324289475881206,0.021576451162772205,0.003306304,0.046324039018365556,0.020937718239270414,0.014625923810558706,0.045854928116042665,0.035293307,0.012219411385083069,0.055290153,0.10778949377102882,0.050595069,0.035498708619846574,0.016392378,580500,0.6434796897507219,0.29280338819987306,0.04841516,0.052091188,0.1688785996642014,0.088665936,0.059892476,0.18762050783242934,0.14045630974041204
Florida28,0.36,0.49673552117556347,0.5032644788244365,41.4,0.3208385153136803,0.092324998,0.004200949,0.015958473938858707,0.000274122,0.4846701154687008,0.4655126548348721,0.49843831654169146,0.49705420452719407,0.013911338510587444,0.007287856,0.008083214,0.043428709,0.02014862,0.016151574444295904,0.052358594,0.052700233746136305,0.005917248,0.036486543,0.11029279708107656,0.046484558,0.024435991233507124,0.021116823105083133,454100,0.5617347717295459,0.35061380304018513,0.049005667,0.062339055,0.21195008554487427,0.10094565233536831,0.07103803,0.13983852476615258,0.072609841
Georgia1,0.41,0.48697155163360156,0.5130284483663985,37.1,0.5892783708650667,0.27967668342382535,0.004223664,0.020259164453397344,0.001625946,0.076070246,0.9231781493061575,0.057423109,0.4424294801147399,0.021316978548896696,0.003097523,0.004914533,0.026937564927136094,0.044220678,0.00992017,0.056056555,0.037362601210412634,0.007117469,0.019344332,0.095716992,0.045630253,0.019153268,0.027338673860477357,238400,0.6324311123876863,0.3531985590446268,0.022544346578363652,0.046493207,0.1974455561052702,0.14641867927608063,0.065442757,0.11190306576288515,0.077644314
Georgia2,0.55,0.4858180122833298,0.5141819877166702,37.7,0.4031326861870155,0.4893053971685031,0.004070161,0.012705842462387765,0.000709927,0.057204768,0.950958071,0.035566558,0.40418565655682664,0.028436822440056846,0.004312543,0.008423763,0.021783903990294128,0.048253857,0.007055564,0.050395559246470566,0.028846090168700423,0.005201276,0.025364003,0.088185937,0.036725487313362656,0.019530944746207653,0.028145434,151000,0.514091922,0.42748477828682385,0.027337494884153393,0.064237815,0.22693167083219096,0.13888348055051145,0.068486782,0.081966127,0.062531871
Georgia3,0.31,0.48870672119809505,0.5112932788019049,39.1,0.6609099581843633,0.22628335029479832,0.00624114,0.022246479169240607,0.000296773,0.065926816,0.9335203977007132,0.05358337,0.4607107511912298,0.018511984898989062,0.000579534,0.003019947,0.031889677027383316,0.066775101,0.011646731107496628,0.050632201988758306,0.041824553,0.006997719,0.023977440190138234,0.090232871,0.040074486,0.020082459,0.026229345329907925,293300,0.6833131026998661,0.3466685687283232,0.022791624,0.044686561,0.2108282502009265,0.13534102734256087,0.064194581,0.11697551817381702,0.079769409
Georgia4,0.79,0.47463574760524446,0.5253642523947555,36.6,0.27476116432790076,0.5479226255606959,0.005158723,0.054826304237933436,4.2232161710786477e-05,0.072818485,0.8215755155843075,0.16025953583014993,0.5045156418968639,0.027412512237728677,0.012324112644693144,0.001144108,0.023143225,0.040720762,0.010874141759289475,0.049940171,0.043822906468559436,0.018312121270292234,0.037264124,0.1044362966233467,0.046145675,0.019997568,0.030679746,322000,0.6507157071647502,0.3165774032339598,0.028446560318404902,0.03625823,0.15756051676808785,0.12275865599344761,0.055508418,0.1551712002252382,0.12234017366376801
Georgia5,0.83,0.48605040202903244,0.5139495979709676,34.8,0.36287249710768116,0.480213117,0.002320436,0.048086858,0.000276399,0.068550919,0.8892863770794095,0.093730874,0.5496866819081012,0.026618546904264573,0.025478729775155935,0.001191148,0.018664835,0.029423339400951078,0.013596202013501436,0.050606038,0.040722797,0.02072335,0.048708098,0.11525314864610521,0.050074299,0.022572590951747303,0.020390354462068175,396600,0.6942591912563127,0.27494468728077276,0.017396031172550678,0.03141078,0.12173668118419892,0.10289547771631188,0.039149954394152975,0.21588347015087442,0.1681427693344442
Georgia6,0.38,0.4957705001397816,0.5042294998602184,40.2,0.6635071389808468,0.080653343,0.002521129,0.1202766789919028,0.000610991,0.10225054679267671,0.8103726792145414,0.1741273770775908,0.5293623556170061,0.014878832766827868,0.004922083,0.001815263,0.029063185072085555,0.040626475,0.013053449695706239,0.054070807,0.026480072,0.024490239956281884,0.049389072242412894,0.094430368,0.039925669,0.025721076912762375,0.011182526922186563,508300,0.8225836444158837,0.20566994594690324,0.013827624636473001,0.016427182648361394,0.094812395,0.10619099604184086,0.046698435,0.2465165290144829,0.1619455066861138
Georgia7,0.61,0.4880373282765302,0.5119626717234698,36.2,0.3189753790025868,0.30952092630190353,0.003560718,0.13359003823520318,0.000855397,0.10362281126650245,0.6932256186167307,0.28236980964846287,0.5213887829662686,0.02058234,0.004219012,0.000913368,0.049053911,0.044497377,0.014541744390967835,0.062653946,0.035004277,0.011087951273304407,0.034038091,0.094516186,0.044095443724170624,0.031233574836907793,0.016577176,389200,0.6676976945512259,0.27100746153291216,0.037462254331090065,0.033395255124650886,0.1465755789386897,0.10352103966773506,0.063227216,0.16584777030021333,0.10001571662664509
Georgia8,0.31,0.49057197221760107,0.5094280277823989,37.2,0.5919681105473299,0.2887947616869073,0.002383651,0.015779664365330227,0.000397708,0.074381862,0.9445352790717019,0.046031494,0.4332720741141241,0.017314610713691565,0.001677913,0.013826214,0.025665186740974878,0.044477052,0.007531765,0.052869218931958076,0.030307717101979704,0.004782898,0.023398508983530193,0.10189392363999335,0.032417131092996175,0.021390472,0.036097883,164800,0.5939670499916819,0.36977520379304607,0.025900432540342706,0.061408252,0.21884617784062552,0.13334667692563634,0.06462631,0.081955218,0.070667318
Georgia9,0.28,0.4950514744856014,0.5049485255143986,40.4,0.6533967369066459,0.096929661,0.005464089,0.068826115,0.00044317,0.11433416805472146,0.8332621994593825,0.1538657168720736,0.47199906329907576,0.017831310739200554,0.000682382,0.005207251,0.046663821,0.064950892,0.011898872,0.059737346,0.025333731,0.007647206,0.026352267533870426,0.093259656,0.03887057,0.022538736486137707,0.014780737702338101,342400,0.6487459664575457,0.33588156272937525,0.042302622,0.048219953492295506,0.182058652,0.13127913813442918,0.058568987897169376,0.13639700003902921,0.080673367
Georgia10,0.35,0.4891431957621582,0.5108568042378419,37.7,0.6229964655724942,0.2440527771475893,0.003543106,0.023107048151770872,0.001367406,0.078828519,0.9230732039318802,0.062967605,0.48174829570178407,0.020673487578675414,0.002145947,0.004658849,0.033597517,0.055345837,0.014264160954679738,0.059922864931809476,0.037029048,0.006603962,0.026218732837695272,0.11385914605950384,0.03858613,0.020083383,0.025171174,305200,0.6881459690046452,0.31331689471224355,0.02362029,0.042162708,0.2056600428693452,0.1357661500774202,0.058424049,0.12146355795729678,0.075172599
Georgia11,0.37,0.48583479735484575,0.5141652026451542,37.6,0.6347429466367337,0.16861078553758616,0.009436265,0.036337819044398624,0.00077163,0.097330947,0.861120504,0.12421597516544926,0.5523310358153477,0.017882249,0.002499218,0.001241982,0.045382548,0.051936958,0.015070311169191733,0.06512205,0.032808913,0.016449585,0.040928194,0.10603626027463434,0.046699532,0.025622707037218775,0.018918294,385600,0.7171179920828429,0.25591180785257917,0.025170152775200027,0.030750807860206498,0.15003699249726052,0.1355641546515205,0.052736555,0.1941305237679973,0.10101494191796564
Georgia12,0.4,0.4941018199838875,0.5058981800161125,37.1,0.5272815960956423,0.36328845103531127,0.003907471,0.018189460465393843,0.000534488,0.067924097,0.9377165682231254,0.041033638,0.4359022924609934,0.023364395048979608,0.003121307,0.007411482,0.033840102434904665,0.043098941,0.005987045,0.048369876,0.034357726,0.007834402,0.020826873854320856,0.10219101203765805,0.04321959,0.022334337876914655,0.023207421600843766,181400,0.6104541721856023,0.3759721651049322,0.023910559,0.060528183,0.21513794852568202,0.13058893583677875,0.069443237,0.096114453,0.065656415
Georgia13,0.82,0.46935602832443307,0.5306439716755669,36.4,0.15822771614060052,0.6555211534101126,0.005595561,0.037657318,0.001202772,0.084704858,0.8504692504762873,0.13348683987625654,0.5083516420508891,0.025733847280536466,0.005712841,0.001131101,0.033078184,0.040765239,0.012731400037008369,0.055040826,0.0667141,0.010639905967469122,0.032555636,0.099037782,0.037502247867457913,0.029538933064371106,0.030419836,277000,0.6029523295725533,0.345961788,0.028914742622433848,0.036768596,0.19017740560911345,0.13351941766550168,0.056482068,0.1271120180767637,0.084530241
Georgia14,0.34,0.4994591445630234,0.5005408554369766,39.1,0.691901027,0.13768139187831457,0.012323548319626957,0.008789703,0.001692499,0.099903634,0.9103065360743519,0.077292926,0.4672375054695049,0.014753869073206034,0.000649283,0.004284499,0.040193963719699584,0.088457773,0.010765782,0.053884086,0.036447112,0.007675913,0.023584633289748382,0.089253337,0.028143730247228035,0.026134288694902356,0.015897172025391336,238900,0.6225663109296427,0.3488703627901725,0.03545394,0.059594185,0.2231686301280217,0.14080077400711646,0.056845638703435425,0.096057979,0.064485623
Hawaii1,0.74,0.5025371375070011,0.4974628624929988,40.9,0.1611172879240057,0.020807035436329134,0.002534351,0.48148767377511015,0.077876607,0.23838225090492632,0.7451409845932638,0.21994655431369106,0.4900451139552316,0.017548186,0.025746163641886036,0.002177675,0.030212975,0.018593135656743826,0.010296236231048098,0.049139101,0.030136345017262568,0.010992869264271921,0.032612178817340035,0.10711568845456142,0.075272593,0.018999969348146538,0.04680956,851800,0.7482521477196414,0.35733234132789404,0.027112957653071177,0.027929411568009495,0.17740038844257933,0.13218890458635324,0.080112799,0.17536064692129996,0.10408254822790489
Hawaii2,0.62,0.5046923142937029,0.49530768570629713,40.7,0.2816468223758336,0.015330995019779697,0.003157277,0.2230870168231233,0.1211821310027711,0.33458830824767666,0.8517588565702089,0.1229400186585241,0.44681905384119214,0.017717292908376682,0.008519526,0.009390165,0.038432684,0.013340567894604255,0.005432842,0.047893442,0.027918578,0.005780267,0.027021640012291372,0.096797322,0.069947319,0.019720177505128327,0.037170327,791000,0.6935766508226083,0.39953049173792804,0.017873703384833444,0.028130355,0.20289483956160773,0.14625348463163257,0.078133262,0.1387776175224027,0.085646501
Iowa1,0.29,0.5011534964343058,0.4988465035656942,39,0.855151658,0.039744903,0.002390906,0.022032909,0.00062121,0.059355595,0.9465120822802408,0.047263295,0.50858046,0.014942851202717293,0.006505169,0.016028715924262502,0.036017644,0.079408398,0.011491128973676235,0.056070447195914044,0.022948442090972167,0.007236593,0.031189492,0.1410947820881166,0.031093053722123835,0.020479884575210223,0.017526633,195100,0.7262180596712097,0.35807109345450266,0.014190135288474303,0.027286891,0.1955796413515321,0.1319720155001866,0.079180454,0.14255387366897032,0.084061209
Iowa2,0.36,0.5004745273946618,0.49952547260533814,40.2,0.8756725622336692,0.038226868,0.003904611,0.015196219913513758,0.006949652,0.04738468,0.9540143253077497,0.040644248,0.5206479284011892,0.015912107,0.001826269,0.021035490615952942,0.0299803,0.086995429,0.013517413832000917,0.05899012,0.027377646923890345,0.007087032,0.032688825,0.1292605060869324,0.041637416,0.021784147382032992,0.014277413882415515,183000,0.7201372285331495,0.38311312657466845,0.012167562996189917,0.025460632,0.21803935111372147,0.1343460785635873,0.088481399,0.1391430274721743,0.064606306
Iowa3,0.66,0.4993649194786689,0.5006350805213311,37.6,0.8067561757588414,0.053350448978589066,0.002943236,0.036317515692753696,0.001370889,0.07207734,0.9043399216283612,0.090190033,0.528357512,0.016164457601926124,0.002265161,0.015335291,0.037383763067058116,0.052958590784576265,0.014106894984460796,0.062522879,0.030024445,0.007222966,0.067135504,0.11257999926296264,0.029942142567592468,0.023452528652327196,0.020540002702470302,229700,0.7271192894959893,0.3430614074956699,0.021121033817730662,0.025178424,0.17865785497561634,0.12849632095520042,0.068914221,0.17122729003648335,0.083388406
Iowa4,0.67,0.5083314036023882,0.49166859639761185,39,0.8410388328987244,0.020075914,0.005430515,0.020683779,0.001934346,0.077649437,0.9347495041430485,0.059554433514895845,0.5151399977850045,0.015940416620520925,0.00499255,0.026973863052867916,0.038842967,0.08079322,0.011309062352123879,0.058737654,0.029556346465571922,0.007844356,0.028226091,0.12746418251563083,0.0355318,0.019011206,0.017724998238071745,177200,0.7169172799855018,0.3663678100742023,0.019074132,0.031717226,0.20545090261067425,0.13588368253073307,0.086553467,0.12601436726639348,0.060162299
Idaho1,0.67,0.5064521041677242,0.49354789583227576,39.6,0.8240164475354079,0.005940403,0.014263668206507945,0.011141682318899436,0.001653891,0.099950251,0.9379978679120767,0.053166151,0.4625889639067973,0.013814914462663079,0.001414285,0.014403776841464034,0.049223818467942534,0.041308696,0.010638103457028276,0.056203868,0.024307832884918015,0.006027717,0.027881618,0.10355043403218438,0.036563277,0.021075181481293465,0.023939286258185696,463000,0.6719874105284532,0.373248388,0.022754454540839637,0.029957866,0.1850987359764455,0.1670734555053556,0.070112188,0.13966394233209808,0.065163714
Idaho2,0.68,0.501104202,0.498895798,35.5,0.813796074,0.007167091,0.011352261805314632,0.015777453324291493,0.001715784,0.096140483,0.9238452000507293,0.066673445,0.4879177178505434,0.015304748119398416,0.00472286,0.022787326,0.043364152,0.046298907,0.009115559,0.058342932,0.020904889826147202,0.007560139,0.026984025498829767,0.11258454453124099,0.040710295,0.021774835103444877,0.024353227,393400,0.675204359,0.3608606379109574,0.023009529,0.02977938,0.15804914247502574,0.14787287898432316,0.059661476,0.14343301368958467,0.078165107
Illinois1,0.68,0.4756639901173564,0.5243360098826436,40.2,0.3907309038501132,0.4821371216800494,0.004750532,0.022675176720883948,0.000146867,0.065160936,0.9181319058403679,0.069952646,0.4531878388580056,0.041831034,0.043815799,0.001663578,0.028132592135062796,0.034060806,0.008289067,0.046399012,0.051223663,0.005468396,0.031651911,0.12582938713883743,0.028472994,0.017353647656303615,0.022093198819573126,262300,0.6443607164916615,0.4040573742364971,0.020091963,0.040544918,0.18293047834740236,0.1669315764189143,0.059129778326813535,0.1233395099855878,0.096222634
Illinois2,0.54,0.4773654949514853,0.5226345050485147,39.5,0.36469310038601055,0.45798423391063875,0.004177562,0.012321961004858998,0.000584284,0.076516573,0.9165158064555855,0.075100334,0.4464572822721121,0.042060237,0.020733187467587292,0.005866102,0.023301574009077612,0.043082392,0.009707051,0.054651763,0.044467159,0.007650426,0.027592708902052385,0.11324436343832657,0.033577857,0.022105639093114617,0.020329525224785136,163500,0.5664434893385276,0.4669400623145035,0.032365502,0.039123766,0.21107156589478235,0.171585188,0.059027735,0.094736108,0.069189077
Illinois3,1,0.5076199159395827,0.4923800840604174,37.2,0.45588521716548724,0.051342342,0.017929878,0.080275158,0.000287917,0.18978939732237368,0.6954602293737245,0.2671825646613167,0.5329565951296896,0.025659879921754374,0.052393802449551045,0.001546847,0.027174266,0.063578806,0.014820659,0.053906777,0.038812315,0.009852683,0.037591491,0.10445311331220061,0.054397929257146406,0.028210201852264805,0.016041483,335000,0.6122804987170766,0.3316985115830061,0.066494669,0.041958229,0.1659671040932173,0.10568240517798622,0.050773564720593675,0.17193149838117364,0.09196825
Illinois4,0.57,0.5022160271765894,0.4977839728234106,37.2,0.30432744340297196,0.050428877,0.022939289,0.044584853,0.000500797,0.2299549004387539,0.6607600430685507,0.3183372423329355,0.47905694341270966,0.031493182203896755,0.038233076535708226,0.001736097,0.028261649792586534,0.064490147,0.015037824092235698,0.049421718457433636,0.04228536,0.006159804,0.029871156,0.087081661,0.050426095,0.026490775595600775,0.011927317647255214,272400,0.5635942764455647,0.3722438770598759,0.10404059795173985,0.05822601,0.18889092917337874,0.10645972617527343,0.043791924,0.10231423905271446,0.061496493
Illinois5,0.71,0.4896215845931942,0.5103784154068057,37.5,0.715714249,0.030293974,0.005109038,0.10902555747053502,0,0.094092811,0.7918708439601048,0.19569361602251034,0.581678423,0.015273894372280194,0.090816423,0.00097432,0.020299692011260626,0.048695517,0.013168326694586249,0.050569104,0.031618994594845386,0.014060770804250436,0.075729478,0.11807144738332385,0.040030349,0.023331818634615097,0.014183584,438700,0.7995767031149574,0.23543467077136374,0.021469148589215073,0.015445833145701734,0.092695468,0.089589653,0.038156762,0.27440063644638035,0.20217270567493473
Illinois6,0.62,0.4905613320266807,0.5094386679733194,41.1,0.7139569211250768,0.052960097,0.005608847,0.055661506,0.000155877,0.11081471963218541,0.8372078838326129,0.15129655458460237,0.5123217076486623,0.021108404731600798,0.022484185,0.001255146,0.029767011899485336,0.044668816,0.016266741487442445,0.05345348,0.04004538,0.008695204,0.043812173,0.11684917785250819,0.039959987,0.024735585818209914,0.018697061251377475,322800,0.749236543,0.32277845324311466,0.022425901000727878,0.022531626009978815,0.15836386481837664,0.14078233795948022,0.059013531,0.18728914299036412,0.12474060097890514
Illinois7,0.56,0.47291864591253063,0.5270813540874694,34.2,0.3190058991958277,0.41689407405552914,0.007573951,0.085756413,0.000985615,0.094833822,0.836174443,0.14964877582133487,0.5148046492567698,0.037038305901699396,0.082016874,0.0004177,0.013636537328851507,0.034182921,0.010250132754965299,0.040493229,0.038088487,0.013604913317266579,0.06060083,0.12328489149669858,0.040183577387250514,0.021335666,0.015975396518986926,334900,0.6108085600928692,0.3929981803016667,0.030207519399354607,0.047229143634942954,0.14042247044143166,0.10595493314815718,0.037774882,0.18002890961725723,0.15771553410979067
